scene_variant,geometry_seed,measurement_seed,block_id,perturbation_type,direction_id,registration_path,amplitude,amplitude_unit,successful_trials,total_trials,raw_probability,wilson_lower_95,wilson_upper_95
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,neg_z,full_reassociation,5.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,neg_z,full_reassociation,10.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,neg_z,full_reassociation,20.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_x,frozen_jacobian,0.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_x,frozen_jacobian,0.25,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_x,frozen_jacobian,0.5,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_x,frozen_jacobian,1.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_x,frozen_jacobian,2.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_x,frozen_jacobian,5.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_x,frozen_jacobian,10.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_x,frozen_jacobian,20.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_x,full_reassociation,0.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_x,full_reassociation,0.25,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_x,full_reassociation,0.5,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_x,full_reassociation,1.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_x,full_reassociation,2.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_x,full_reassociation,5.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_x,full_reassociation,10.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_x,full_reassociation,20.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_y,frozen_jacobian,0.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_y,frozen_jacobian,0.25,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_y,frozen_jacobian,0.5,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_y,frozen_jacobian,1.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_y,frozen_jacobian,2.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_y,frozen_jacobian,5.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_y,frozen_jacobian,10.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_y,frozen_jacobian,20.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_y,full_reassociation,0.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_y,full_reassociation,0.25,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_y,full_reassociation,0.5,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_y,full_reassociation,1.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_y,full_reassociation,2.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_y,full_reassociation,5.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_y,full_reassociation,10.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_y,full_reassociation,20.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_z,frozen_jacobian,0.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_z,frozen_jacobian,0.25,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_z,frozen_jacobian,0.5,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_z,frozen_jacobian,1.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_z,frozen_jacobian,2.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_z,frozen_jacobian,5.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_z,frozen_jacobian,10.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_z,frozen_jacobian,20.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_z,full_reassociation,0.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_z,full_reassociation,0.25,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_z,full_reassociation,0.5,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_z,full_reassociation,1.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_z,full_reassociation,2.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_z,full_reassociation,5.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_z,full_reassociation,10.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,rotation,pos_z,full_reassociation,20.0,deg,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_00,frozen_jacobian,0.0,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_00,frozen_jacobian,0.01,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_00,frozen_jacobian,0.02,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_00,frozen_jacobian,0.05,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_00,frozen_jacobian,0.1,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_00,frozen_jacobian,0.2,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_00,frozen_jacobian,0.4,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_00,frozen_jacobian,0.8,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_00,full_reassociation,0.0,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_00,full_reassociation,0.01,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_00,full_reassociation,0.02,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_00,full_reassociation,0.05,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_00,full_reassociation,0.1,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_00,full_reassociation,0.2,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_00,full_reassociation,0.4,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_00,full_reassociation,0.8,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_01,frozen_jacobian,0.0,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_01,frozen_jacobian,0.01,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_01,frozen_jacobian,0.02,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_01,frozen_jacobian,0.05,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_01,frozen_jacobian,0.1,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_01,frozen_jacobian,0.2,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_01,frozen_jacobian,0.4,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_01,frozen_jacobian,0.8,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_01,full_reassociation,0.0,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_01,full_reassociation,0.01,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_01,full_reassociation,0.02,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_01,full_reassociation,0.05,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_01,full_reassociation,0.1,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_01,full_reassociation,0.2,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_01,full_reassociation,0.4,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_01,full_reassociation,0.8,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_02,frozen_jacobian,0.0,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_02,frozen_jacobian,0.01,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_02,frozen_jacobian,0.02,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_02,frozen_jacobian,0.05,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_02,frozen_jacobian,0.1,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_02,frozen_jacobian,0.2,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_02,frozen_jacobian,0.4,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_02,frozen_jacobian,0.8,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_02,full_reassociation,0.0,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_02,full_reassociation,0.01,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_02,full_reassociation,0.02,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_02,full_reassociation,0.05,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_02,full_reassociation,0.1,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_02,full_reassociation,0.2,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_02,full_reassociation,0.4,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_02,full_reassociation,0.8,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_03,frozen_jacobian,0.0,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_03,frozen_jacobian,0.01,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_03,frozen_jacobian,0.02,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_03,frozen_jacobian,0.05,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_03,frozen_jacobian,0.1,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_03,frozen_jacobian,0.2,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_03,frozen_jacobian,0.4,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_03,frozen_jacobian,0.8,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_03,full_reassociation,0.0,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_03,full_reassociation,0.01,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_03,full_reassociation,0.02,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_03,full_reassociation,0.05,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_03,full_reassociation,0.1,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_03,full_reassociation,0.2,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_03,full_reassociation,0.4,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_03,full_reassociation,0.8,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_04,frozen_jacobian,0.0,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_04,frozen_jacobian,0.01,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_04,frozen_jacobian,0.02,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_04,frozen_jacobian,0.05,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_04,frozen_jacobian,0.1,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_04,frozen_jacobian,0.2,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_04,frozen_jacobian,0.4,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_04,frozen_jacobian,0.8,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_04,full_reassociation,0.0,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_04,full_reassociation,0.01,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_04,full_reassociation,0.02,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_04,full_reassociation,0.05,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_04,full_reassociation,0.1,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_04,full_reassociation,0.2,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
END_FACE_TRANSITION_ABSENT,1103,2111,dev::END_FACE_TRANSITION_ABSENT::g1103::m2111,translation,ico_04,full_reassociation,0.4,m,0,5,0.0,2.7755575615628914e-17,0.43448246478317465
