scene_variant,geometry_seed,measurement_seed,block_id,perturbation_type,direction_id,registration_path,amplitude,amplitude_unit,isotonic_probability
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_06,frozen_jacobian,20.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_06,full_reassociation,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_06,full_reassociation,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_06,full_reassociation,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_06,full_reassociation,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_06,full_reassociation,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_06,full_reassociation,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_06,full_reassociation,10.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_06,full_reassociation,20.0,deg,0.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_07,frozen_jacobian,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_07,frozen_jacobian,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_07,frozen_jacobian,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_07,frozen_jacobian,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_07,frozen_jacobian,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_07,frozen_jacobian,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_07,frozen_jacobian,10.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_07,frozen_jacobian,20.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_07,full_reassociation,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_07,full_reassociation,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_07,full_reassociation,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_07,full_reassociation,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_07,full_reassociation,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_07,full_reassociation,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_07,full_reassociation,10.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_07,full_reassociation,20.0,deg,0.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_08,frozen_jacobian,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_08,frozen_jacobian,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_08,frozen_jacobian,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_08,frozen_jacobian,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_08,frozen_jacobian,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_08,frozen_jacobian,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_08,frozen_jacobian,10.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_08,frozen_jacobian,20.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_08,full_reassociation,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_08,full_reassociation,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_08,full_reassociation,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_08,full_reassociation,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_08,full_reassociation,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_08,full_reassociation,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_08,full_reassociation,10.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_08,full_reassociation,20.0,deg,0.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_09,frozen_jacobian,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_09,frozen_jacobian,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_09,frozen_jacobian,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_09,frozen_jacobian,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_09,frozen_jacobian,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_09,frozen_jacobian,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_09,frozen_jacobian,10.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_09,frozen_jacobian,20.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_09,full_reassociation,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_09,full_reassociation,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_09,full_reassociation,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_09,full_reassociation,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_09,full_reassociation,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_09,full_reassociation,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_09,full_reassociation,10.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_09,full_reassociation,20.0,deg,0.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_10,frozen_jacobian,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_10,frozen_jacobian,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_10,frozen_jacobian,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_10,frozen_jacobian,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_10,frozen_jacobian,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_10,frozen_jacobian,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_10,frozen_jacobian,10.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_10,frozen_jacobian,20.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_10,full_reassociation,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_10,full_reassociation,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_10,full_reassociation,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_10,full_reassociation,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_10,full_reassociation,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_10,full_reassociation,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_10,full_reassociation,10.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_10,full_reassociation,20.0,deg,0.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_11,frozen_jacobian,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_11,frozen_jacobian,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_11,frozen_jacobian,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_11,frozen_jacobian,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_11,frozen_jacobian,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_11,frozen_jacobian,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_11,frozen_jacobian,10.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_11,frozen_jacobian,20.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_11,full_reassociation,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_11,full_reassociation,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_11,full_reassociation,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_11,full_reassociation,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_11,full_reassociation,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_11,full_reassociation,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_11,full_reassociation,10.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,ico_11,full_reassociation,20.0,deg,0.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_x,frozen_jacobian,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_x,frozen_jacobian,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_x,frozen_jacobian,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_x,frozen_jacobian,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_x,frozen_jacobian,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_x,frozen_jacobian,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_x,frozen_jacobian,10.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_x,frozen_jacobian,20.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_x,full_reassociation,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_x,full_reassociation,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_x,full_reassociation,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_x,full_reassociation,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_x,full_reassociation,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_x,full_reassociation,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_x,full_reassociation,10.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_x,full_reassociation,20.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_y,frozen_jacobian,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_y,frozen_jacobian,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_y,frozen_jacobian,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_y,frozen_jacobian,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_y,frozen_jacobian,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_y,frozen_jacobian,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_y,frozen_jacobian,10.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_y,frozen_jacobian,20.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_y,full_reassociation,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_y,full_reassociation,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_y,full_reassociation,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_y,full_reassociation,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_y,full_reassociation,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_y,full_reassociation,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_y,full_reassociation,10.0,deg,0.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_y,full_reassociation,20.0,deg,0.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_z,frozen_jacobian,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_z,frozen_jacobian,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_z,frozen_jacobian,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_z,frozen_jacobian,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_z,frozen_jacobian,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_z,frozen_jacobian,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_z,frozen_jacobian,10.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_z,frozen_jacobian,20.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_z,full_reassociation,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_z,full_reassociation,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_z,full_reassociation,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_z,full_reassociation,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_z,full_reassociation,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_z,full_reassociation,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_z,full_reassociation,10.0,deg,0.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,neg_z,full_reassociation,20.0,deg,0.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_x,frozen_jacobian,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_x,frozen_jacobian,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_x,frozen_jacobian,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_x,frozen_jacobian,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_x,frozen_jacobian,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_x,frozen_jacobian,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_x,frozen_jacobian,10.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_x,frozen_jacobian,20.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_x,full_reassociation,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_x,full_reassociation,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_x,full_reassociation,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_x,full_reassociation,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_x,full_reassociation,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_x,full_reassociation,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_x,full_reassociation,10.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_x,full_reassociation,20.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_y,frozen_jacobian,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_y,frozen_jacobian,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_y,frozen_jacobian,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_y,frozen_jacobian,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_y,frozen_jacobian,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_y,frozen_jacobian,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_y,frozen_jacobian,10.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_y,frozen_jacobian,20.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_y,full_reassociation,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_y,full_reassociation,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_y,full_reassociation,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_y,full_reassociation,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_y,full_reassociation,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_y,full_reassociation,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_y,full_reassociation,10.0,deg,0.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_y,full_reassociation,20.0,deg,0.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_z,frozen_jacobian,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_z,frozen_jacobian,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_z,frozen_jacobian,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_z,frozen_jacobian,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_z,frozen_jacobian,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_z,frozen_jacobian,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_z,frozen_jacobian,10.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_z,frozen_jacobian,20.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_z,full_reassociation,0.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_z,full_reassociation,0.25,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_z,full_reassociation,0.5,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_z,full_reassociation,1.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_z,full_reassociation,2.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_z,full_reassociation,5.0,deg,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_z,full_reassociation,10.0,deg,0.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,rotation,pos_z,full_reassociation,20.0,deg,0.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,translation,ico_00,frozen_jacobian,0.0,m,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,translation,ico_00,frozen_jacobian,0.01,m,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,translation,ico_00,frozen_jacobian,0.02,m,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,translation,ico_00,frozen_jacobian,0.05,m,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,translation,ico_00,frozen_jacobian,0.1,m,1.0
REPEATED_STRUCTURE,1107,2111,dev::REPEATED_STRUCTURE::g1107::m2111,translation,ico_00,frozen_jacobian,0.2,m,1.0
